logFC	AveExpr	t	P.Value	adj.P.Val	B	FoldChange case/control
-0.29069145518852	4.53998139206743	3.67147203806647	0.00210180385009599	0.673685422334589	-3.08431272736166	-1.223226405435
-0.349956203761362	5.84127973706069	3.58625368836076	0.00251371890526596	0.673685422334589	-3.13425999208042	-1.27452193576454
-0.305141515815903	1.75637398387991	3.50029301485546	0.00301112044231947	0.673685422334589	-3.18529943684964	-1.23553982687698
-0.297060664139325	2.08582193407059	3.37424771407336	0.00392321876552676	0.673685422334589	-3.26126501225924	-1.22863864260338
-0.277062355633855	2.46352752116236	3.3707008084136	0.00395252034760807	0.673685422334589	-3.26342110359761	-1.21172503203162
-0.36895013214517	2.42820138801383	3.3431007775447	0.00418808156854526	0.673685422334589	-3.2802316675998	-1.29141271086517
-0.298258388215292	1.53370193263704	3.25686621887923	0.00501755325245779	0.673685422334589	-3.3331200195526	-1.22965908078215
-0.262513352376878	3.37874658090621	3.25273165241666	0.00506117386935108	0.673685422334589	-3.33566915788365	-1.19956667817393
-0.283554807745674	1.73563629012769	3.2252401362326	0.00536090756916709	0.673685422334589	-3.35264874613782	-1.21719035553265
-0.338499995281768	3.17485622267099	3.22506856507117	0.0053628322140679	0.673685422334589	-3.35275487489522	-1.26444124033003
-0.215365096221287	4.31582247695457	3.18195701301862	0.00586872607878002	0.673685422334589	-3.37948408407747	-1.16099768557325
-0.34570820669491	4.51476286383817	3.17884309661665	0.00590703895288667	0.673685422334589	-3.38141938767752	-1.2707746418886
-0.309563325447277	1.41644641212934	3.17768120468707	0.00592139771208888	0.673685422334589	-3.3821416633359	-1.23933252232303
-0.271289110629443	4.38066561968946	3.16867762418003	0.00603383792519551	0.673685422334589	-3.38774152381228	-1.20688575082856
-0.341449160119817	2.32246937459783	3.16569413135058	0.00607155938593203	0.673685422334589	-3.38959826037267	-1.26702866151459
-0.535797946058876	2.50043924228522	3.15185713493427	0.00624956746615386	0.673685422334589	-3.39821677115686	-1.44974377752124
-0.363789414377665	3.96277817692023	3.1320111150128	0.00651388932938511	0.673685422334589	-3.41059852404997	-1.28680140326993
-0.236543914691758	3.54041529548072	3.09520133978925	0.00703359828698802	0.673685422334589	-3.43362557003969	-1.17816689003112
-0.332158736406061	5.45318544508467	3.08228296827259	0.00722548723525384	0.673685422334589	-3.44172527743629	-1.25889567927144
-0.27576896921804	2.78882483611969	3.0424718064583	0.00784975341651492	0.673685422334589	-3.46674378401297	-1.21063919868101
-0.30437277093456	4.96477742641751	3.03646388534298	0.00794844635653022	0.673685422334589	-3.47052659895162	-1.23488164071871
-0.262044946888272	3.2117664640726	3.02945812752299	0.00806506794033264	0.673685422334589	-3.47494001938189	-1.19917727334791
-0.26104273708176	1.86687372057595	3.01497229711752	0.00831155021087083	0.673685422334589	-3.4840734841426	-1.19834451947846
-0.377534404963834	1.76061234663743	2.99670497782618	0.00863291409081329	0.673685422334589	-3.49560586323787	-1.29911973522685
-0.441479552578073	5.371677826509	2.99363064300135	0.00868818135877945	0.673685422334589	-3.49754829599692	-1.3579963035397
-0.233186906345259	1.81959340549641	2.991294651237	0.00873040677027717	0.673685422334589	-3.4990245244334	-1.17542859956988
-0.307784347522228	2.15828456004809	2.9904690360287	0.00874537856860103	0.673685422334589	-3.49954633251843	-1.23780525123206
-0.412746656070178	2.02033153102042	2.96900833075696	0.00914348002890267	0.673685422334589	-3.51312100026199	-1.33121782469535
-0.41442476819443	2.84687895978958	2.9593614855738	0.00932815150016542	0.673685422334589	-3.51922971885844	-1.3327671698055
-0.371060630183257	3.63494853177549	2.93326421068613	0.00984618416792004	0.673685422334589	-3.53577547513431	-1.29330328264433
-0.312689451156701	3.52280114310184	2.92969721362473	0.00991913518727261	0.673685422334589	-3.53803916565554	-1.24202090048829
-0.292071496489419	2.50463141488244	2.92032906635033	0.0101132488600815	0.673685422334589	-3.54398682708539	-1.22439706906472
-0.355179297310743	2.09741217923194	2.91401757347212	0.0102461098345605	0.673685422334589	-3.54799583517611	-1.27914454274821
-0.294187629277775	3.12422260183294	2.86398028929602	0.0113613264742846	0.673685422334589	-3.57983160621746	-1.22619432202422
-0.310562139633013	2.93415583338269	2.862745278545	0.0113902938809298	0.673685422334589	-3.58061848334011	-1.24019084058837
-0.313560093513825	1.71156465604238	2.84569881545983	0.011797529322326	0.673685422334589	-3.59148458067586	-1.24277066556651
-0.255015266902385	2.00367580380855	2.84441501457537	0.0118287652806468	0.673685422334589	-3.59230330171466	-1.19334837122838
-0.226244378622838	1.87560171284885	2.83809390565658	0.0119837380691695	0.673685422334589	-3.59633521939506	-1.1697857977002
-0.276976877696861	2.55235015558003	2.81757990609232	0.0125003684326624	0.673685422334589	-3.609428287415	-1.2116532409152
-0.298695045467485	1.98415467892943	2.81535622660947	0.012557651120899	0.673685422334589	-3.61084827820772	-1.23003131524991
-0.253406078323332	1.52926940123181	2.81171303093976	0.0126520514780065	0.673685422334589	-3.61317503569432	-1.19201804711604
-0.354043424036926	3.8115728470711	2.79575278064024	0.0130737729584425	0.673685422334589	-3.62337238473458	-1.27813783361269
-0.326032192799198	2.7470961138888	2.79433439408562	0.0131119033849902	0.673685422334589	-3.62427894334414	-1.25356099252482
-0.27477531222175	4.68809862525246	2.79421583521315	0.0131150954711816	0.673685422334589	-3.62435472229164	-1.20980565735658
-0.326989040618382	4.25714073739675	2.79404777349584	0.0131196216644864	0.673685422334589	-3.62446214244443	-1.25439267553541
-0.246720075807521	7.63069837155887	2.78468764445015	0.013374108113708	0.673685422334589	-3.63044597365211	-1.1865065590374
-0.264841594767534	1.46154908859582	2.76318697946284	0.0139768948192792	0.673685422334589	-3.64419896130606	-1.20150411936631
-0.412563684642513	3.20346236163507	2.76061349226121	0.014050781130389	0.673685422334589	-3.645845793008	-1.33104900219729
-0.343243957507511	2.35217876229564	2.75429191141454	0.0142338835190774	0.673685422334589	-3.64989170470975	-1.26860590049167
-0.20143914879182	3.58905783511149	2.75251145778402	0.0142858684958802	0.673685422334589	-3.65103137176399	-1.1498448014873
-0.226477706177467	2.05821396635149	2.75033079932646	0.0143497884293167	0.673685422334589	-3.65242729676888	-1.16997500285074
-0.575987177443833	2.83200190403923	2.72988244251096	0.014962767471759	0.673685422334589	-3.665521525386	-1.49069713754514
-0.286234674211933	3.83661592332911	2.7281078900777	0.0150171390359677	0.673685422334589	-3.66665822848844	-1.2194534388358
-0.267359145653958	1.99621601303638	2.72482131599932	0.0151183421357021	0.673685422334589	-3.66876361058002	-1.20360261450272
-0.448308476775715	3.51436298430628	2.72443614146586	0.0151302457499079	0.673685422334589	-3.66901036561648	-1.36443954789251
-0.238333787568496	2.45045556335384	2.71252925818237	0.0155027121686311	0.673685422334589	-3.67663947730279	-1.17962948438353
-0.303381507604418	4.2669556992595	2.70825856733485	0.0156384475892928	0.673685422334589	-3.67937637683858	-1.2340334556087
-0.457873168911203	4.5566295915192	2.69305359193269	0.0161310633552812	0.673685422334589	-3.68912267495735	-1.37351547878895
-0.233958019895175	2.88026805679502	2.67698767312978	0.0166677928549296	0.673685422334589	-3.69942399610749	-1.17605702842546
-0.279245745941489	2.00718369943999	2.67521286723808	0.0167281284966567	0.673685422334589	-3.70056216207682	-1.2135602582004
-0.309235192417637	4.28668813283474	2.67173855521756	0.0168468484441287	0.673685422334589	-3.70279029814902	-1.23905067503009
-0.244106174088857	1.81664958042929	2.66995976062133	0.0169079443632963	0.673685422334589	-3.70393111600331	-1.18435877066595
-0.281283529636978	6.29872165507934	2.66377583678723	0.0171220039294077	0.673685422334589	-3.70789736502182	-1.21527560384017
